MTMFG,dbo,ACCOUNT_BAL_SUM,ACCOUNT_ID,3,NULL,NO,nvarchar,30,60,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BAL_SUM,SITE_ID,4,NULL,NO,nvarchar,15,30,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BAL_SUM,ACCT_YEAR,5,NULL,NO,decimal,NULL,NULL,4,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BAL_SUM,ACCT_PERIOD,6,NULL,NO,decimal,NULL,NULL,2,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BAL_SUM,O_DEBIT_AMOUNT,7,NULL,NO,decimal,NULL,NULL,23,10,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BAL_SUM,O_CREDIT_AMOUNT,8,NULL,NO,decimal,NULL,NULL,23,10,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BAL_SUM,O_DEBIT_BUDGET,9,NULL,NO,decimal,NULL,NULL,23,10,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BAL_SUM,O_CREDIT_BUDGET,10,NULL,NO,decimal,NULL,NULL,23,10,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BAL_SUM,N_DEBIT_AMOUNT,11,NULL,NO,decimal,NULL,NULL,23,10,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BAL_SUM,N_CREDIT_AMOUNT,12,NULL,NO,decimal,NULL,NULL,23,10,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BAL_SUM,N_DEBIT_BUDGET,13,NULL,NO,decimal,NULL,NULL,23,10,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BAL_SUM,N_CREDIT_BUDGET,14,NULL,NO,decimal,NULL,NULL,23,10,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BAL_SUM,FLAG,15,NULL,NO,int,NULL,NULL,10,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BAL_SUM,CURRENCY_ID,16,NULL,NO,nvarchar,15,30,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BALANCE,ROWID,1,NULL,NO,int,NULL,NULL,10,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BALANCE,ACCOUNT_ID,2,NULL,NO,nvarchar,30,60,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BALANCE,SITE_ID,3,NULL,NO,nvarchar,15,30,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BALANCE,ACCT_YEAR,4,NULL,NO,decimal,NULL,NULL,4,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BALANCE,ACCT_PERIOD,5,NULL,NO,decimal,NULL,NULL,2,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BALANCE,DEBIT_AMOUNT,6,NULL,NO,decimal,NULL,NULL,23,10,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BALANCE,CREDIT_AMOUNT,7,NULL,NO,decimal,NULL,NULL,23,10,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BALANCE,DEBIT_BUDGET,8,NULL,NO,decimal,NULL,NULL,23,10,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BALANCE,CREDIT_BUDGET,9,NULL,NO,decimal,NULL,NULL,23,10,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BALANCE,FLAG,10,NULL,NO,int,NULL,NULL,10,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BALANCE,CURRENCY_ID,11,NULL,NO,nvarchar,15,30,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BALANCE,CURR_BALANCE,12,NULL,YES,decimal,NULL,NULL,23,10,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BALANCE,SOA_BAL_SENT,13,NULL,YES,nchar,1,2,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET,ROWID,1,NULL,NO,int,NULL,NULL,10,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET,account_id,2,NULL,NO,nvarchar,30,60,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET,SITE_ID,3,NULL,NO,nvarchar,15,30,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET,acct_year,4,NULL,NO,decimal,NULL,NULL,4,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET,acct_period,5,NULL,NO,decimal,NULL,NULL,2,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET,budget_type,6,NULL,NO,nvarchar,15,30,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET,budget_code,7,NULL,NO,nvarchar,15,30,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET,currency_id,8,NULL,NO,nvarchar,15,30,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET,budget_dr_amount,9,NULL,NO,decimal,NULL,NULL,23,10,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET,budget_cr_amount,10,NULL,NO,decimal,NULL,NULL,23,10,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET,FLAG,11,NULL,NO,int,NULL,NULL,10,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET_SUM,ROWID,1,NULL,NO,int,NULL,NULL,10,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET_SUM,SPID,2,NULL,NO,nvarchar,15,30,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET_SUM,ACCOUNT_ID,3,NULL,NO,nvarchar,30,60,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET_SUM,SITE_ID,4,NULL,NO,nvarchar,15,30,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET_SUM,ACCT_YEAR,5,NULL,NO,decimal,NULL,NULL,4,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET_SUM,ACCT_PERIOD,6,NULL,NO,decimal,NULL,NULL,2,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET_SUM,BUDGET_TYPE,7,NULL,NO,nvarchar,15,30,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET_SUM,BUDGET_CODE,8,NULL,NO,nvarchar,15,30,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET_SUM,CURRENCY_ID,9,NULL,NO,nvarchar,15,30,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET_SUM,O_BUDGET_DR_AMOUNT,10,NULL,NO,decimal,NULL,NULL,23,10,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET_SUM,O_BUDGET_CR_AMOUNT,11,NULL,NO,decimal,NULL,NULL,23,10,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET_SUM,N_BUDGET_DR_AMOUNT,12,NULL,NO,decimal,NULL,NULL,23,10,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET_SUM,N_BUDGET_CR_AMOUNT,13,NULL,NO,decimal,NULL,NULL,23,10,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_BUDGET_SUM,FLAG,14,NULL,NO,int,NULL,NULL,10,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_CHG_LOG,ROWID,1,NULL,NO,int,NULL,NULL,10,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_CHG_LOG,TRANSACTION_ID,2,NULL,NO,smallint,NULL,NULL,5,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_CHG_LOG,ACCOUNT_ID,3,NULL,NO,nvarchar,30,60,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_CHG_LOG,CREATE_DATE,4,NULL,NO,datetime,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_CHG_LOG,FROM_TYPE,5,NULL,NO,nchar,1,2,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_CHG_LOG,TO_TYPE,6,NULL,NO,nchar,1,2,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_CHG_LOG,USER_ID,7,NULL,NO,nvarchar,20,40,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_GROUP,ROWID,1,NULL,NO,int,NULL,NULL,10,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_GROUP,GROUP_ID,2,NULL,NO,nvarchar,15,30,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_GROUP,ACCOUNT_ID,3,NULL,NO,nvarchar,30,60,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_GROUP,ADD_ASSET_EXPENSE,4,NULL,NO,int,NULL,NULL,10,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_PERIOD,ROWID,1,NULL,NO,int,NULL,NULL,10,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_PERIOD,ACCT_YEAR,2,NULL,NO,decimal,NULL,NULL,4,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_PERIOD,ACCT_PERIOD,3,NULL,NO,decimal,NULL,NULL,2,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_PERIOD,STATUS,4,NULL,NO,nchar,1,2,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_PERIOD,BEGIN_DATE,5,NULL,YES,datetime,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_PERIOD,END_DATE,6,NULL,YES,datetime,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_PERIOD,STATUS_EFF_DATE,7,NULL,NO,datetime,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_PERIOD,SITE_ID,8,NULL,NO,nvarchar,15,30,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_PERIOD,CALENDAR_ID,9,NULL,YES,nvarchar,15,30,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_PROFILE,ROWID,1,NULL,NO,int,NULL,NULL,10,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_PROFILE,account_type,2,NULL,NO,nvarchar,1,2,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_PROFILE,profile_id,3,NULL,NO,nvarchar,15,30,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_PROFILE,start_account,4,NULL,YES,nvarchar,30,60,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_PROFILE,end_account,5,NULL,YES,nvarchar,30,60,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_PROFILE,profile_type,6,NULL,NO,nvarchar,1,2,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_PROFILE,account_id,7,NULL,NO,nvarchar,30,60,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_PROFILE,profile_amount,8,NULL,YES,decimal,NULL,NULL,23,10,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_SITE,ROWID,1,NULL,NO,int,NULL,NULL,10,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_SITE,ACCOUNT_ID,2,NULL,NO,nvarchar,30,60,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_SITE,SITE_ID,3,NULL,NO,nvarchar,15,30,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
MTMFG,dbo,ACCOUNT_SITE,IS_VIEWABLE,4,NULL,NO,nchar,1,2,NULL,NULL,NULL,NULL,NULL,NULL,UNICODE,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,NULL,NULL,NULL
